Time,Parameter 1,Parameter 2,Parameter 3,Parameter 4,Parameter 5,Parameter 6
16:25:56.302
16:25:56.412,License,:,Please,visit,https://decawave.com/dwm1001_license
16:25:56.522
16:25:56.631
16:26:09.623,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.63,AN3,CC8F,0.00,0.00,0.00,1.97"
16:26:09.793,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,3.03,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,1.89"
16:26:09.997,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.05,AN2,4234,9.35,0.00,0.00,1.62,AN3,CC8F,0.00,0.00,0.00,1.98"
16:26:10.187,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.01,AN1,C735,9.35,17.20,0.00,3.07,AN2,4234,9.35,0.00,0.00,1.66,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:10.391,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.07,AN1,C735,9.35,17.20,0.00,3.05,AN2,4234,9.35,0.00,0.00,1.64,AN3,CC8F,0.00,0.00,0.00,1.93"
16:26:10.597,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.02,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.63,AN3,CC8F,0.00,0.00,0.00,2.00"
16:26:10.798,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.04,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.65,AN3,CC8F,0.00,0.00,0.00,1.91"
16:26:10.987,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.63,AN3,CC8F,0.00,0.00,0.00,1.97"
16:26:11.192,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.08,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.61,AN3,CC8F,0.00,0.00,0.00,1.82"
16:26:11.399,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.09,AN1,C735,9.35,17.20,0.00,2.99,AN2,4234,9.35,0.00,0.00,1.65,AN3,CC8F,0.00,0.00,0.00,1.90"
16:26:11.587,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.01,AN1,C735,9.35,17.20,0.00,3.02,AN2,4234,9.35,0.00,0.00,1.60,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:11.791,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.06,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,2.07"
16:26:11.999,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.03,AN1,C735,9.35,17.20,0.00,2.98,AN2,4234,9.35,0.00,0.00,1.60,AN3,CC8F,0.00,0.00,0.00,2.03"
16:26:12.187,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.09,AN1,C735,9.35,17.20,0.00,3.01,AN2,4234,9.35,0.00,0.00,1.57,AN3,CC8F,0.00,0.00,0.00,1.99"
16:26:12.393,"DIST,4,AN0,CDB2,0.00,17.20,0.00,3.02,AN1,C735,9.35,17.20,0.00,3.04,AN2,4234,9.35,0.00,0.00,1.58,AN3,CC8F,0.00,0.00,0.00,1.99"
16:26:12.597,"DIST,3,AN0,CDB2,0.00,17.20,0.00,3.05,AN1,C735,9.35,17.20,0.00,3.00,AN2,CC8F,0.00,0.00,0.00,1.97"
